Time,Amplitude
1.346,0.697083254
1.347,0.652681153
1.348,0.584505201
1.349,0.499052181
1.35,0.404508497
1.351,0.309948845
1.352,0.224447917
1.353,0.156192121
1.354,0.111678244
1.355,0.095077506
1.356,0.107827261
1.357,0.148490307
1.358,0.212895575
1.359,0.294546432
1.36,0.385256621
1.361,0.475951602
1.362,0.557556831
1.363,0.621886056
1.364,0.662442645
1.365,0.675055535
1.366,0.658287528
1.367,0.613575985
1.368,0.545092134
1.369,0.459332771
1.37,0.364484314
1.371,0.269621467
1.372,0.183818937
1.373,0.115263143
1.374,0.070450884
1.375,0.053553391
1.376,0.06600803
1.377,0.106377611
1.378,0.170491077
1.379,0.251851806
1.38,0.342273553
1.381,0.432681788
1.382,0.51400198
1.383,0.578047887
1.384,0.618322889
1.385,0.630655933
1.386,0.613609833
1.387,0.568621961
1.388,0.499863556
1.389,0.413831425
1.39,0.318711995
1.391,0.223579983
1.392,0.137510105
1.393,0.068688792
1.394,0.023612852
1.395,0.006453527
1.396,0.018648194
1.397,0.058759673
1.398,0.122616916
1.399,0.203723312
1.4,0.293892626
1.401,0.384050338
1.402,0.465121927
1.403,0.528921161
1.404,0.568951429
1.405,0.581041689
1.406,0.563754763
1.407,0.518528034
1.408,0.449532749
1.409,0.363265724
1.41,0.267913397
1.411,0.172550494
1.412,0.086251739
1.413,0.017203573
1.414,-0.028097188
1.415,-0.045479292
1.416,-0.033505354
1.417,0.006387454
1.418,0.070028095
1.419,0.150919965
1.42,0.240876837
1.421,0.3308242
1.422,0.411687542
1.423,0.475280637
1.424,0.515106885
1.425,0.52699525
1.426,0.509508563
1.427,0.464084214
1.428,0.394893459
1.429,0.308433121
1.43,0.212889646
1.431,0.117337766
1.432,0.030852215
1.433,-0.038380561
1.434,-0.083863737
1.435,-0.101426055
1.436,-0.089630121
1.437,-0.049913102
1.438,0.013553972
1.439,0.094274505
1.44,0.184062276
1.441,0.273842782
1.442,0.354541515
1.443,0.417972258
1.444,0.457638416
1.445,0.46936896
1.446,0.451726727
1.447,0.406149113
1.448,0.336807381
1.449,0.250198358
1.45,0.154508497
1.451,0.058812537
1.452,-0.027814785
1.453,-0.097187015
1.454,-0.142807324
1.455,-0.160504447
1.456,-0.148840987
1.457,-0.109254104
1.458,-0.045914823
1.459,0.034680265
1.46,0.124344944
1.461,0.214004714
1.462,0.294585074
1.463,0.357899812
1.464,0.397452335
1.465,0.409071621
1.466,0.39132051
1.467,0.345636403
1.468,0.276190566
1.469,0.189479832
1.47,0.093690657
1.471,-0.002102216
1.472,-0.088824046
1.473,-0.158288376
1.474,-0.203998372
1.475,-0.221782767
1.476,-0.21020416
1.477,-0.170699707
1.478,-0.10744043
1.479,-0.026922919
1.48,0.062666617
1.481,0.152253678
1.482,0.232763768
1.483,0.296010675
1.484,0.335497812
1.485,0.347054157
1.486,0.329242553
1.487,0.283500404
1.488,0.213998978
1.489,0.127235111
1.49,0.03139526
1.491,-0.064445831
1.492,-0.151213417
1.493,-0.220721039
1.494,-0.266471864
1.495,-0.28429462
1.496,-0.272751907
1.497,-0.233280878
1.498,-0.170052556
1.499,-0.089563526
1.5,-7.46E-15
1.501,0.089563526
1.502,0.170052556
1.503,0.233280878
1.504,0.272751907
1.505,0.28429462
1.506,0.266471864
1.507,0.220721039
1.508,0.151213417
1.509,0.064445831
1.51,-0.03139526
1.511,-0.127235111
1.512,-0.213998978
1.513,-0.283500404
1.514,-0.329242553
1.515,-0.347054157
1.516,-0.335497812
1.517,-0.296010675
1.518,-0.232763768
1.519,-0.152253678
1.52,-0.062666617
1.521,0.026922919
1.522,0.10744043
1.523,0.170699707
1.524,0.21020416
1.525,0.221782767
1.526,0.203998372
1.527,0.158288376
1.528,0.088824046
1.529,0.002102216
1.53,-0.093690657
1.531,-0.189479832
1.532,-0.276190566
1.533,-0.345636403
1.534,-0.39132051
1.535,-0.409071621
1.536,-0.397452335
1.537,-0.357899812
1.538,-0.294585074
1.539,-0.214004714
1.54,-0.124344944
1.541,-0.034680265
1.542,0.045914823
1.543,0.109254104
1.544,0.148840987
1.545,0.160504447
1.546,0.142807324
1.547,0.097187015
1.548,0.027814785
1.549,-0.058812537
1.55,-0.154508497
1.551,-0.250198358
1.552,-0.336807381
1.553,-0.406149113
1.554,-0.451726727
1.555,-0.46936896
1.556,-0.457638416
1.557,-0.417972258
1.558,-0.354541515
1.559,-0.273842782
1.56,-0.184062276
1.561,-0.094274505
1.562,-0.013553972
1.563,0.049913102
1.564,0.089630121
1.565,0.101426055
1.566,0.083863737
1.567,0.038380561
1.568,-0.030852215
1.569,-0.117337766
1.57,-0.212889646
1.571,-0.308433121
1.572,-0.394893459
1.573,-0.464084214
1.574,-0.509508563
1.575,-0.52699525
1.576,-0.515106885
1.577,-0.475280637
1.578,-0.411687542
1.579,-0.3308242
1.58,-0.240876837
1.581,-0.150919965
1.582,-0.070028095
1.583,-0.006387454
1.584,0.033505354
1.585,0.045479292
1.586,0.028097188
1.587,-0.017203573
1.588,-0.086251739
1.589,-0.172550494
1.59,-0.267913397
1.591,-0.363265724
1.592,-0.449532749
1.593,-0.518528034
1.594,-0.563754763
1.595,-0.581041689
1.596,-0.568951429
1.597,-0.528921161
1.598,-0.465121927
1.599,-0.384050338
1.6,-0.293892626
1.601,-0.203723312
1.602,-0.122616916
1.603,-0.058759673
1.604,-0.018648194
1.605,-0.006453527
1.606,-0.023612852
1.607,-0.068688792
1.608,-0.137510105
1.609,-0.223579983
1.61,-0.318711995
1.611,-0.413831425
1.612,-0.499863556
1.613,-0.568621961
1.614,-0.613609833
1.615,-0.630655933
1.616,-0.618322889
1.617,-0.578047887
1.618,-0.51400198
1.619,-0.432681788
1.62,-0.342273553
1.621,-0.251851806
1.622,-0.170491077
1.623,-0.106377611
1.624,-0.06600803
1.625,-0.053553391
1.626,-0.070450884
1.627,-0.115263143
1.628,-0.183818937
1.629,-0.269621467
1.63,-0.364484314
1.631,-0.459332771
1.632,-0.545092134
1.633,-0.613575985
1.634,-0.658287528
1.635,-0.675055535
1.636,-0.662442645
1.637,-0.621886056
1.638,-0.557556831
1.639,-0.475951602
1.64,-0.385256621
1.641,-0.294546432
1.642,-0.212895575
1.643,-0.148490307
1.644,-0.107827261
1.645,-0.095077506
1.646,-0.111678244
1.647,-0.156192121
1.648,-0.224447917
1.649,-0.309948845
1.65,-0.404508497
1.651,-0.499052181
1.652,-0.584505201
1.653,-0.652681153
1.654,-0.697083254
1.655,-0.713540287
1.656,-0.700614904
1.657,-0.659744315
1.658,-0.595099596
1.659,-0.513177389
1.66,-0.422163963
1.661,-0.33113387
1.662,-0.249161665
1.663,-0.184433618
1.664,-0.143446373
1.665,-0.130371014
1.666,-0.146644754
1.667,-0.190830252
1.668,-0.258756302
1.669,-0.343926129
1.67,-0.43815334
1.671,-0.532363253
1.672,-0.617481189
1.673,-0.685320754
1.674,-0.729385179
1.675,-0.745503262
1.676,-0.732237667
1.677,-0.691025617
1.678,-0.626038201
1.679,-0.543772078
1.68,-0.452413526
1.681,-0.361037114
1.682,-0.27871741
1.683,-0.213640695
1.684,-0.172303631
1.685,-0.158877313
1.686,-0.174798969
1.687,-0.218631272
1.688,-0.286203028
1.689,-0.371017478
1.69,-0.464888243
1.691,-0.558740655
1.692,-0.643500047
1.693,-0.710980042
1.694,-0.754683884
1.695,-0.770440384
1.696,-0.756812223
1.697,-0.715236636
1.698,-0.649884728
1.699,-0.567253171
1.7,-0.475528258
1.701,-0.383784572
1.702,-0.301096697
1.703,-0.235650927
1.704,-0.19394394
1.705,-0.180146843
1.706,-0.195696881
1.707,-0.239156741
1.708,-0.306355244
1.709,-0.390795646
1.71,-0.484291581
1.711,-0.577768397
1.712,-0.662151442
1.713,-0.729254354
1.714,-0.772580391
1.715,-0.787958381
1.716,-0.773951017
1.717,-0.73199555
1.718,-0.666263102
1.719,-0.583250357
1.72,-0.491143625
1.721,-0.399017504
1.722,-0.315946592
1.723,-0.250117199
1.724,-0.208026017
1.725,-0.19384417
1.726,-0.209008917
1.727,-0.252082961
1.728,-0.318895137
1.729,-0.402948717
1.73,-0.496057351
1.731,-0.589146401
1.732,-0.673141231
1.733,-0.739855494
1.734,-0.782792463
1.735,-0.797780982
1.736,-0.783383759
1.737,-0.741038062
1.738,-0.674915026
1.739,-0.591511351
1.74,-0.499013364
1.741,-0.406495677
1.742,-0.323032903
1.743,-0.256811369
1.744,-0.214327781
1.745,-0.19975328
1.746,-0.21452514
1.747,-0.257206078
1.748,-0.323624946
1.749,-0.407285032
1.75,-0.5
1.751,-0.592695229
1.752,-0.676296098
1.753,-0.742616275
1.754,-0.78515905
1.755,-0.79975328
1.756,-0.784961691
1.757,-0.742221566
1.758,-0.675704054
1.759,-0.591905873
1.76,-0.499013364
1.761,-0.406101155
1.762,-0.322243874
1.763,-0.255627866
1.764,-0.21274985
1.765,-0.197780982
1.766,-0.212158554
1.767,-0.254445297
1.768,-0.32047008
1.769,-0.403736204
1.77,-0.496057351
1.771,-0.588358914
1.772,-0.671566289
1.773,-0.737493158
1.774,-0.779642827
1.775,-0.79384417
1.776,-0.778659927
1.777,-0.735527396
1.778,-0.668617743
1.779,-0.584427701
1.78,-0.491143625
1.781,-0.39784016
1.782,-0.313591951
1.783,-0.246585354
1.784,-0.203317107
1.785,-0.187958381
1.786,-0.201946482
1.787,-0.243844157
1.788,-0.309480291
1.789,-0.3923582
1.79,-0.484291581
1.791,-0.576205842
1.792,-0.659026395
1.793,-0.724566937
1.794,-0.766330791
1.795,-0.780146843
1.796,-0.764577849
1.797,-0.721061124
1.798,-0.653767848
1.799,-0.569194769
1.8,-0.475528258
1.801,-0.381842974
1.802,-0.297213577
1.803,-0.229826439
1.804,-0.186178313
1.805,-0.170440384
1.806,-0.184049974
1.807,-0.225569845
1.808,-0.290828896
1.809,-0.373330458
1.81,-0.464888243
1.811,-0.556427675
1.812,-0.638874179
1.813,-0.704041468
1.814,-0.745432879
1.815,-0.758877313
1.816,-0.742937541
1.817,-0.699050892
1.818,-0.631388561
1.819,-0.546447311
1.82,-0.452413526
1.821,-0.358361881
1.822,-0.27336705
1.823,-0.20561542
1.824,-0.161603757
1.825,-0.145503262
1.826,-0.15875127
1.827,-0.199910557
1.828,-0.264810038
1.829,-0.346953057
1.83,-0.43815334
1.831,-0.529336326
1.832,-0.611427453
1.833,-0.676240449
1.834,-0.717278663
1.835,-0.730371014
1.836,-0.714080283
1.837,-0.669843814
1.838,-0.601832817
1.839,-0.516544066
1.84,-0.422163963
1.841,-0.327767193
1.842,-0.242428444
1.843,-0.174334118
1.844,-0.129980995
1.845,-0.113540287
1.846,-0.126449344
1.847,-0.167270956
1.848,-0.23183405
1.849,-0.313641984
1.85,-0.404508497
1.851,-0.495359041
1.852,-0.577119068
1.853,-0.641602318
1.854,-0.682312154
1.855,-0.695077506
1.856,-0.678461171
1.857,-0.633900504
1.858,-0.565566726
1.859,-0.479956628
1.86,-0.385256621
1.861,-0.290541405
1.862,-0.20488568
1.863,-0.136475859
1.864,-0.091808735
1.865,-0.075055535
1.866,-0.087653618
1.867,-0.128165788
1.868,-0.192420983
1.869,-0.273922575
1.87,-0.364484314
1.871,-0.455031663
1.872,-0.536490088
1.873,-0.60067334
1.874,-0.641084793
1.875,-0.653553391
1.876,-0.63664194
1.877,-0.591787808
1.878,-0.523162229
1.879,-0.437262003
1.88,-0.342273553
1.881,-0.247271591
1.882,-0.161330828
1.883,-0.09263769
1.884,-0.047688979
1.885,-0.030655933
1.886,-0.042975923
1.887,-0.083211764
1.888,-0.147192405
1.889,-0.228421228
1.89,-0.318711995
1.891,-0.408990179
1.892,-0.490181256
1.893,-0.554098989
1.894,-0.594246761
1.895,-0.606453527
1.896,-0.589282104
1.897,-0.544169869
1.898,-0.475288067
1.899,-0.389133508
1.9,-0.293892626
1.901,-0.198640142
1.902,-0.112450776
1.903,-0.043510964
1.904,0.00168248
1.905,0.018958311
1.906,0.006879147
1.907,-0.033117837
1.908,-0.096861598
1.909,-0.177855528
1.91,-0.267913397
1.911,-0.35796069
1.912,-0.438922891
1.913,-0.50261377
1.914,-0.542536722
1.915,-0.554520708
1.916,-0.537128556
1.917,-0.491797651
1.918,-0.422699246
1.919,-0.336330161
1.92,-0.240876837
1.921,-0.145414004
1.922,-0.05901639
1.923,0.010129559
1.924,0.055527025
1.925,0.07300475
1.926,0.061125347
1.927,0.021325983
1.928,-0.042222308
1.929,-0.123022925
1.93,-0.212889646
1.931,-0.302747963
1.932,-0.383523366
1.933,-0.447029636
1.934,-0.486770173
1.935,-0.498573945
1.936,-0.481003788
1.937,-0.435497094
1.938,-0.366225123
1.939,-0.279684701
1.94,-0.184062276
1.941,-0.088432585
1.942,-0.001870364
1.943,0.067437938
1.944,0.112995493
1.945,0.13063104
1.946,0.118907183
1.947,0.079261083
1.948,0.015863771
1.949,-0.064788162
1.95,-0.154508497
1.951,-0.244222733
1.952,-0.324856366
1.953,-0.388223182
1.954,-0.427826586
1.955,-0.439495553
1.956,-0.421792923
1.957,-0.376156093
1.958,-0.306756329
1.959,-0.220090461
1.96,-0.124344944
1.961,-0.028594517
1.962,0.058086077
1.963,0.127510385
1.964,0.173181574
1.965,0.190928379
1.966,0.1793134
1.967,0.139773794
1.968,0.076480585
1.969,-0.004069636
1.97,-0.093690657
1.971,-0.18330798
1.972,-0.263847105
1.973,-0.327121821
1.974,-0.366635537
1.975,-0.378217233
1.976,-0.360429749
1.977,-0.31471049
1.978,-0.245230721
1.979,-0.158487278
1.98,-0.062666617
1.981,0.033156518
1.982,0.119907383
1.983,0.189399521
1.984,0.235136097
1.985,0.252945843
1.986,0.241391357
1.987,0.201909793
1.988,0.138672173
1.989,0.058175085
1.99,-0.03139526
1.991,-0.120964366
1.992,-0.201457735
1.993,-0.264689157
1.994,-0.304162046
1.995,-0.31570538
1.996,-0.297882003
1.997,-0.252129318
1.998,-0.182618596
1.999,-0.09584667
2,9.34E-16
2.001,0.09584667
2.002,0.182618596
2.003,0.252129318
2.004,0.297882003
2.005,0.31570538
2.006,0.304162046
2.007,0.264689157
2.008,0.201457735
2.009,0.120964366
2.01,0.03139526
2.011,-0.058175085
2.012,-0.138672173
2.013,-0.201909793
2.014,-0.241391357
2.015,-0.252945843
2.016,-0.235136097
2.017,-0.189399521
2.018,-0.119907383
2.019,-0.033156518
2.02,0.062666617
2.021,0.158487278
2.022,0.245230721
2.023,0.31471049
2.024,0.360429749
2.025,0.378217233
2.026,0.366635537
2.027,0.327121821
2.028,0.263847105
2.029,0.18330798
2.03,0.093690657
2.031,0.004069636
2.032,-0.076480585
2.033,-0.139773794
2.034,-0.1793134
2.035,-0.190928379
2.036,-0.173181574
2.037,-0.127510385
2.038,-0.058086077
2.039,0.028594517
2.04,0.124344944
2.041,0.220090461
2.042,0.306756329
2.043,0.376156093
2.044,0.421792923
2.045,0.439495553
2.046,0.427826586
2.047,0.388223182
2.048,0.324856366
2.049,0.244222733
2.05,0.154508497
2.051,0.064788162
2.052,-0.015863771
2.053,-0.079261083
2.054,-0.118907183
2.055,-0.13063104
2.056,-0.112995493
2.057,-0.067437938
2.058,0.001870364
2.059,0.088432585
2.06,0.184062276
2.061,0.279684701
2.062,0.366225123
2.063,0.435497094
2.064,0.481003788
2.065,0.498573945
2.066,0.486770173
2.067,0.447029636
2.068,0.383523366
2.069,0.302747963
2.07,0.212889646
2.071,0.123022925
2.072,0.042222308
2.073,-0.021325983
2.074,-0.061125347
2.075,-0.07300475
2.076,-0.055527025
2.077,-0.010129559
2.078,0.05901639
2.079,0.145414004
2.08,0.240876837
2.081,0.336330161
2.082,0.422699246
2.083,0.491797651
2.084,0.537128556
2.085,0.554520708
2.086,0.542536722
2.087,0.50261377
2.088,0.438922891
2.089,0.35796069
2.09,0.267913397
2.091,0.177855528
2.092,0.096861598
2.093,0.033117837
2.094,-0.006879147
2.095,-0.018958311
2.096,-0.00168248
2.097,0.043510964
2.098,0.112450776
2.099,0.198640142
2.1,0.293892626
2.101,0.389133508
2.102,0.475288067
2.103,0.544169869
2.104,0.589282104
2.105,0.606453527
2.106,0.594246761
2.107,0.554098989
2.108,0.490181256
2.109,0.408990179
2.11,0.318711995
2.111,0.228421228
2.112,0.147192405
2.113,0.083211764
2.114,0.042975923
2.115,0.030655933
2.116,0.047688979
2.117,0.09263769
2.118,0.161330828
2.119,0.247271591
2.12,0.342273553
2.121,0.437262003
2.122,0.523162229
2.123,0.591787808
2.124,0.63664194
2.125,0.653553391
2.126,0.641084793
2.127,0.60067334
2.128,0.536490088
2.129,0.455031663
2.13,0.364484314
2.131,0.273922575
2.132,0.192420983
2.133,0.128165788
2.134,0.087653618
2.135,0.075055535
2.136,0.091808735
2.137,0.136475859
2.138,0.20488568
2.139,0.290541405
2.14,0.385256621
2.141,0.479956628
2.142,0.565566726
2.143,0.633900504
2.144,0.678461171
2.145,0.695077506
2.146,0.682312154
2.147,0.641602318
2.148,0.577119068
2.149,0.495359041
2.15,0.404508497
2.151,0.313641984
2.152,0.23183405
2.153,0.167270956
2.154,0.126449344
2.155,0.113540287
2.156,0.129980995
2.157,0.174334118
2.158,0.242428444
2.159,0.327767193
2.16,0.422163963
2.161,0.516544066
2.162,0.601832817
2.163,0.669843814
2.164,0.714080283
2.165,0.730371014
2.166,0.717278663
2.167,0.676240449
2.168,0.611427453
2.169,0.529336326
2.17,0.43815334
2.171,0.346953057
2.172,0.264810038
2.173,0.199910557
2.174,0.15875127
2.175,0.145503262
2.176,0.161603757
2.177,0.20561542
2.178,0.27336705
2.179,0.358361881
2.18,0.452413526
2.181,0.546447311
2.182,0.631388561
2.183,0.699050892
2.184,0.742937541
2.185,0.758877313
2.186,0.745432879
2.187,0.704041468
2.188,0.638874179
2.189,0.556427675
2.19,0.464888243
2.191,0.373330458
2.192,0.290828896
2.193,0.225569845
2.194,0.184049974
2.195,0.170440384
2.196,0.186178313
2.197,0.229826439
2.198,0.297213577
2.199,0.381842974
2.2,0.475528258
2.201,0.569194769
2.202,0.653767848
2.203,0.721061124
2.204,0.764577849
2.205,0.780146843
2.206,0.766330791
2.207,0.724566937
2.208,0.659026395
2.209,0.576205842
2.21,0.484291581
2.211,0.3923582
2.212,0.309480291
2.213,0.243844157
2.214,0.201946482
2.215,0.187958381
2.216,0.203317107
2.217,0.246585354
2.218,0.313591951
2.219,0.39784016
2.22,0.491143625
2.221,0.584427701
2.222,0.668617743
2.223,0.735527396
2.224,0.778659927
2.225,0.79384417
2.226,0.779642827
2.227,0.737493158
2.228,0.671566289
2.229,0.588358914
2.23,0.496057351
2.231,0.403736204
2.232,0.32047008
2.233,0.254445297
2.234,0.212158554
2.235,0.197780982
2.236,0.21274985
2.237,0.255627866
2.238,0.322243874
2.239,0.406101155
2.24,0.499013364
2.241,0.591905873
2.242,0.675704054
2.243,0.742221566
2.244,0.784961691
2.245,0.79975328
2.246,0.78515905
2.247,0.742616275
2.248,0.676296098
2.249,0.592695229
2.25,0.5
2.251,0.407285032
2.252,0.323624946
2.253,0.257206078
2.254,0.21452514
2.255,0.19975328
2.256,0.214327781
2.257,0.256811369
2.258,0.323032903
2.259,0.406495677
2.26,0.499013364
2.261,0.591511351
2.262,0.674915026
2.263,0.741038062
2.264,0.783383759
2.265,0.797780982
2.266,0.782792463
2.267,0.739855494
2.268,0.673141231
2.269,0.589146401
2.27,0.496057351
2.271,0.402948717
2.272,0.318895137
2.273,0.252082961
2.274,0.209008917
2.275,0.19384417
2.276,0.208026017
2.277,0.250117199
2.278,0.315946592
2.279,0.399017504
2.28,0.491143625
2.281,0.583250357
2.282,0.666263102
2.283,0.73199555
2.284,0.773951017
2.285,0.787958381
2.286,0.772580391
2.287,0.729254354
2.288,0.662151442
2.289,0.577768397
2.29,0.484291581
2.291,0.390795646
2.292,0.306355244
2.293,0.239156741
2.294,0.195696881
2.295,0.180146843
2.296,0.19394394
2.297,0.235650927
2.298,0.301096697
2.299,0.383784572
2.3,0.475528258
2.301,0.567253171
2.302,0.649884728
2.303,0.715236636
2.304,0.756812223
2.305,0.770440384
2.306,0.754683884
2.307,0.710980042
2.308,0.643500047
2.309,0.558740655
2.31,0.464888243
2.311,0.371017478
2.312,0.286203028
2.313,0.218631272
2.314,0.174798969
2.315,0.158877313
2.316,0.172303631
2.317,0.213640695
2.318,0.27871741
2.319,0.361037114
2.32,0.452413526
2.321,0.543772078
2.322,0.626038201
2.323,0.691025617
2.324,0.732237667
2.325,0.745503262
2.326,0.729385179
2.327,0.685320754
2.328,0.617481189
2.329,0.532363253
2.33,0.43815334
2.331,0.343926129
2.332,0.258756302
2.333,0.190830252
2.334,0.146644754
2.335,0.130371014
2.336,0.143446373
2.337,0.184433618
2.338,0.249161665
2.339,0.33113387
2.34,0.422163963
2.341,0.513177389
2.342,0.595099596
